'Kod','CislaDomovni','IdentifikacniParcela','TypStavebnihoObjektuKod','ZpusobVyuzitiKod','CastObce','Momc','Nespravny','PlatiOd','PlatiDo','IdTransakce','GlobalniIdNavrhuZmeny','IsknBudovaId','Dokonceni','ZastavenaPlocha','NespravneUdaje','OznacenoDne','OznacenoInfo','IdentifikactniParcela','PocetBytu','PocetPodlazi','PodlahovaPlocha','VybaveniVytahemKod','x','y'
6596801,'22',2551514308,1,3,68667,,,2014-02-10,,507679,520148,307077308,,,,,,,1,,,9,-743072.38,-1136908.88
6596991,'41',2551546308,1,3,68667,,,2014-02-10,,507679,520148,307080308,,,,,,,1,1,,2,-743155.31,-1136735.38
6597092,'51',2551515308,1,3,68667,,,2014-02-10,,507679,520148,307069308,,,,,,,1,1,,2,-743052.19,-1136915.25
6597173,'60',2900413308,1,7,68667,,,2014-02-10,,507679,520148,364820308,,,,,,,1,1,,2,-743119.44,-1137130.5
6597254,'7',2553633308,1,3,70793,,,2013-12-22,,441388,477586,307377308,,,,,,,1,1,,9,-729719.8,-1127919.23
6597343,'6',2472353308,1,3,70807,,,2013-12-22,,441388,477586,299099308,,,,,,,1,1,,2,-732126.83,-1130338.74
6597424,'14',2553664308,1,3,70807,,,2013-12-22,,441388,477586,307280308,,,,,,,1,,,9,-731856.65,-1130486.55
6597505,'22',,1,,70807,,,2011-07-01,,0,0,,,,,,,,,,,,,
6597793,'51',,1,,70807,,,2011-07-01,,0,0,,,,,,,,,,,,,
6597874,'59',,1,,70807,,,2011-07-01,,0,0,,,,,,,,,,,,,
6597955,'67',,1,,70807,,,2011-07-01,,0,0,,,,,,,,,,,,,
6598056,'77',,1,,70807,,,2011-07-01,,0,0,,,,,,,,,,,,,
6598137,'85',,1,,70807,,,2011-07-01,,0,0,,,,,,,,,,,,,
6598218,'95',2472449308,1,7,70807,,,2013-12-22,,441388,477586,299185308,,,,,,,1,1,,9,-732201.08,-1130411.48
6598307,'7',2472467308,2,8,70807,,,2011-07-01,,0,0,299213308,,,,,,,0,,,,-733079.52,-1130386.8
6598587,'14',2553551308,1,3,70815,,,2013-12-22,,441388,477586,307291308,,,,,,,1,1,,2,-730621.79,-1130281.54
6598676,'23',2553626308,1,3,70815,,,2013-12-22,,441388,477586,307200308,,,,,,,1,1,,2,-730213.27,-1130325.81
6598757,'31',2553604308,1,3,70815,,,2013-12-22,,441388,477586,307171308,,,,,,,1,1,,2,-730586.04,-1130058.23
6598838,'39',2553595308,1,3,70815,,,2013-12-22,,441388,477586,307360308,,,,,,,1,1,,2,-730721.06,-1129977.24
6598919,'47',2553614308,1,15,70815,,,2013-12-22,,441388,477586,307440308,,,,,,,1,2,,2,-730535.98,-1130209.87
6599001,'56',2553579308,1,3,70815,,,2013-12-22,,441388,477586,307180308,,,,,,,1,1,,2,-730840.51,-1130118.38
6599010,'57',2553571308,1,3,70815,,,2013-12-22,,441388,477586,307220308,,,,,,,2,1,,2,-730981.91,-1130122.71
6599281,'84',2553654308,1,3,70815,,,2013-12-22,,441388,477586,307430308,,,,,,,1,1,,2,-730706.25,-1130271.68
6599290,'85',2553641308,1,7,70815,,,2013-12-22,,441388,477586,307233308,,,,,,,2,1,,2,-731033.59,-1130084.88
6599389,'94',2553745308,1,3,70815,,,2013-12-22,,441388,477586,307283308,,,,,,,1,1,,9,-730329.85,-1130102.77
6599451,'101',2553698308,1,3,70815,,,2013-12-22,,441388,477586,307209308,,,,,,,2,1,,2,-731018.8,-1129955.54
6599460,'102',2553781308,1,3,70815,,,2013-12-22,,441388,477586,307190308,,,,,,,1,1,,2,-730819.54,-1130267.02
6599532,'109',2553670308,1,3,70815,,,2013-12-22,,441388,477586,307162308,,,,,,,1,1,,2,-730619.33,-1130015.99
6599541,'110',2553669308,1,3,70815,,,2013-12-22,,441388,477586,307248308,,,,,,,1,1,,9,-730881.69,-1130006.55
6599613,'117',2553681308,1,3,70815,,,2013-12-22,,441388,477586,307250308,,,,,,,1,1,,2,-730532.55,-1130156.39
6599621,'118',2553680308,1,3,70815,,,2013-12-22,,441388,477586,307278308,,,,,,,2,1,,2,-730104.49,-1130108.39
6599630,'119',2553676308,1,3,70815,,,2013-12-22,,441388,477586,307286308,,,,,,,1,1,,2,-730752.03,-1130150.82
6599702,'126',2553689308,1,3,70815,,,2013-12-22,,441388,477586,307167308,,,,,,,1,1,,2,-730286.33,-1130170.47
6599711,'127',2553690308,1,3,70815,,,2013-12-22,,441388,477586,307369308,,,,,,,1,1,,2,-730183.62,-1130435.51
6599982,'154',2553750308,1,3,70815,,,2013-12-22,,441388,477586,307170308,,,,,,,2,1,,2,-730374.54,-1130174.96
6599991,'155',2553744308,1,3,70815,,,2013-12-22,,441388,477586,307300308,,,,,,,2,1,,2,-730245.17,-1130177.4
6600271,'183',2553782308,1,3,70815,,,2013-12-22,,441388,477586,307323308,,,,,,,1,1,,2,-730110.79,-1130062.32
6600280,'184',2553815308,1,3,70815,,,2013-12-22,,441388,477586,307319308,,,,,,,1,1,,2,-730163.41,-1130219.81
6600352,'191',2553810308,1,3,70815,,,2013-12-22,,441388,477586,307334308,,,,,,,2,1,,2,-730237.12,-1130233.98
6600361,'193',2553795308,1,7,70815,,,2013-12-22,,441388,477586,307348308,,,,,,,1,1,,2,-730215.02,-1130277.77
6600433,'200',2553788308,1,3,70815,,,2013-12-22,,441388,477586,307330308,,,,,,,1,1,,2,-730552.45,-1129990.78
6600522,'209',2553798308,1,3,70815,,,2013-12-22,,441388,477586,307311308,,,,,,,1,1,,2,-730170.36,-1130071.55
6600531,'210',2553800308,1,7,70815,,,2013-12-22,,441388,477586,307339308,,137,,,,,1,2,,2,-730561.8,-1130134.09
6600603,'217',2553837308,1,3,70815,,,2013-12-22,,441388,477586,307376308,,,,,,,1,1,,2,-730946.71,-1129983.88
6600891,'20',2560334308,1,3,75159,,,2013-12-29,,444551,480567,307715308,,,,,,,1,1,,2,-724325.06,-1128431.63
6600972,'28',2560363308,1,3,75159,,,2013-12-29,,444551,480567,307703308,,,,,,,2,1,,2,-724307.88,-1128722.13
6600981,'29',,1,,75159,,,2011-07-01,,0,0,,,,,,,,0,,,,-724448,-1128373
6601065,'37',2560341308,1,3,75159,,,2013-12-29,,444551,480567,307755308,,,,,,,1,1,,2,-724421.94,-1128310.5
6601154,'46',2560351308,1,3,75159,,,2013-12-29,,444551,480567,307701308,,,,,,,2,1,,2,-724376.56,-1128247
6601316,'4',2561411308,1,2,75582,,,2013-12-22,,441498,477717,307793308,,,,,,,1,1,,2,-723020.94,-1101496.5
6601685,'15',2561445308,1,3,75604,,,2013-12-22,,441498,477717,307773308,,,,,,,0,,,9,-723225,-1100510
6601766,'8',2561460308,1,2,75612,,,2013-12-22,,441498,477717,307774308,,,,,,,1,1,,2,-722966.88,-1102116.5
6601855,'4',2570999308,1,3,89702,,,2013-12-22,,441345,477532,308389308,,,,,,,1,1,,2,-728627,-1141417.38
6601936,'12',2570948308,1,3,89702,,,2013-12-22,,441345,477532,308367308,,,,,,,1,1,,2,-728927.56,-1141448.38
6602029,'21',2570927308,1,3,89702,,,2013-12-22,,441345,477532,308375308,,,,,,,1,1,,2,-728993.69,-1141326.5
6602100,'29',2570924308,1,3,89702,,,2013-12-22,,441345,477532,308385308,,,,,,,1,1,,9,-728709.13,-1141336.88
6602118,'30',2570961308,1,3,89702,,,2013-12-22,,441345,477532,308386308,,,,,,,1,1,,2,-728707.94,-1141411
6602398,'58',2570982308,1,3,89702,,,2013-12-22,,441345,477532,308401308,,,,,,,2,1,,2,-728969.38,-1141235.13
6602479,'8',2572657308,1,7,89958,,,2013-12-22,,441380,477575,308494308,,,,,,,1,1,,2,-743359.18,-1112218.81
6602568,'18',2572668308,1,3,89958,,,2013-12-22,,441380,477575,308479308,,,,,,,1,1,,2,-743194.61,-1112164.62
6602649,'27',3413176308,1,7,89958,,,2013-12-22,,441380,477575,532802308,,,,,,,1,1,,2,-743116.83,-1112174.33
6602711,'3',2572605308,1,3,89966,,,2013-12-22,,441380,477575,308524308,,,,,,,1,1,,2,-743314.89,-1113548.14
6602720,'4',2974356308,1,7,89966,,,2013-12-22,,441380,477575,431660308,,,,,,,1,1,,2,-743287.16,-1113515.39
6602819,'13',2572594308,1,7,89966,,,2013-12-22,,441380,477575,308549308,,,,,,,2,1,,2,-743059.58,-1113660.37
6603092,'4',2624032308,1,7,89974,,,2013-12-22,,441380,477575,314114308,,,,,,,1,1,,9,-744926.72,-1114002.84
6603181,'13',2624040308,1,3,89974,,,2013-12-22,,441380,477575,314118308,,,,,,,1,1,,2,-744999.83,-1113919.9
6603190,'14',2624036308,1,7,89974,,,2013-12-22,,441380,477575,314138308,,,,,,,1,1,,2,-744972.47,-1113977.59
6603262,'21',2624031308,1,3,89974,,,2013-12-22,,441380,477575,314127308,,,,,,,1,1,,9,-744848.4,-1113953.55
6603271,'22',2624062308,1,15,89974,,,2011-07-01,,0,0,314161308,,,,,,,1,,,,-744923.46,-1114040.42
6603343,'29',2624068308,1,3,89974,,,2013-12-22,,441380,477575,314130308,,,,,,,3,1,,2,-744722.28,-1114039.28
6603424,'37',2624048308,1,3,89974,,,2013-12-22,,441380,477575,314141308,,,,,,,1,,,9,-745144.56,-1113986.26
6603513,'46',2624053308,1,7,89974,,,2013-12-22,,441380,477575,314156308,,,,,,,2,1,,2,-744981.46,-1114055.33
6603793,'8',2765794308,1,3,89991,,,2013-12-22,,441380,477575,337861308,,,,,,,1,1,,9,-741728.63,-1113000.13
6603882,'17',2765850308,1,3,89991,,,2013-12-22,,441380,477575,337902308,,,,,,,2,2,,9,-741654.19,-1113115.64
6603891,'18',2765833308,1,3,89991,,,2013-12-22,,441380,477575,337862308,,,,,,,1,,,2,-742209,-1112018
6603963,'25',2765840308,1,3,89991,,,2013-12-22,,441380,477575,337906308,,,,,,,1,1,,9,-742139.06,-1112113.88
6604056,'34',2832981308,1,3,89991,,,2013-12-22,,441380,477575,337887308,,,,,,,1,1,,9,-742101.75,-1112800.25
6604145,'44',2765847308,1,3,89991,,,2014-04-03,,582994,567852,337867308,,,,,,,1,1,,2,-742197.25,-1112080.5
6604226,'4',2586237308,1,7,93793,,,2014-02-10,,507676,520144,309731308,,,,,,,1,1,,9,-728029.25,-1138166.88
6604307,'13',2586251308,1,3,93793,,,2014-02-10,,507676,520144,309690308,,,,,,,1,1,,2,-727986.56,-1137979.13
6604595,'42',2586234308,1,5,93793,,,2014-02-10,,507676,520144,309722308,,,,,,,0,,,9,-728020,-1138108
6604676,'51',2586280308,1,3,93793,,,2014-02-10,,507676,520144,309709308,,,,,,,1,1,,2,-727863.25,-1138120.13
6604757,'4',2595409308,1,3,97381,,,2013-12-22,,441407,477612,311859308,,,,,,,1,1,,2,-721522.19,-1130102
6604846,'13',2595446308,1,3,97381,,,2013-12-22,,441407,477612,311848308,,,,,,,1,1,,2,-721145.06,-1130378.25
6604927,'21',2595433308,1,7,97381,,,2013-12-22,,441407,477612,311876308,,,,,,,1,1,,2,-721330.06,-1130137.75
6605001,'29',2595422308,1,3,97381,,,2013-12-22,,441407,477612,311868308,,,,,,,1,1,,9,-721411.81,-1130117.88
6605010,'30',2595418308,1,7,97381,,,2013-12-22,,441407,477612,311888308,,,,,,,1,1,,9,-721362,-1130185.13
6605109,'41',2595480308,1,3,97381,,,2013-12-22,,441407,477612,311824308,,,,,,,1,1,,2,-721157.38,-1130084.13
6605389,'70',2952774308,1,7,97381,,,2013-12-22,,441407,477612,495380308,,,,,,,1,1,,2,-721055.94,-1130261
6605478,'2',2600953308,1,3,100692,,,2013-12-22,,441408,477615,312219308,,,,,,,1,1,,2,-731681.44,-1132987.48
6605559,'10',2600866308,1,3,100692,,,2013-12-22,,441408,477615,312243308,,,,,,,1,1,,9,-731198.33,-1133001.06
6605621,'17',2600874308,1,3,100692,,,2013-12-22,,441408,477615,312141308,,,,,,,1,1,,2,-731091.54,-1132947.05
6605630,'18',2600873308,1,3,100692,,,2013-12-22,,441408,477615,312140308,,,,,,,1,1,,9,-731102.4,-1132925.8
6605702,'25',2600945308,1,3,100692,,,2013-12-22,,441408,477615,312123308,,,,,,,2,1,,2,-731546.17,-1133373.29
6605711,'26',2600949308,1,3,100692,,,2013-12-22,,441408,477615,312202308,,,,,,,1,1,,2,-731010.94,-1132954.42
6605800,'35',2600862308,1,7,100692,,,2013-12-22,,441408,477615,312192308,,,,,,,1,1,,9,-731181.33,-1132949.16
6606083,'63',2600903308,1,3,100692,,,2013-12-22,,441408,477615,312225308,,,,,,,2,1,,2,-730903.73,-1133022.38
6606172,'72',2600831308,1,7,100692,,,2013-12-22,,441408,477615,312111308,,,,,,,1,1,,2,-731469.2,-1133064.59
6606181,'73',2600828308,1,3,100692,,,2013-12-22,,441408,477615,312115308,,,,,,,1,1,,9,-731515.52,-1132972.41
6606253,'80',2600824308,1,3,100692,,,2013-12-22,,441408,477615,312256308,,,,,,,2,1,,2,-731585.07,-1132970.47
6606334,'88',2600814308,1,3,100692,,,2013-12-22,,441408,477615,312255308,,,,,,,1,1,,9,-731532.1,-1133028.53
6606415,'96',2600809308,1,3,100692,,,2013-12-22,,441408,477615,312113308,,,,,,,1,1,,2,-731481.97,-1133199.16
6606423,'97',2600806308,1,7,100692,,,2013-12-22,,441408,477615,312214308,,,,,,,1,1,,2,-731488.31,-1133225.85
6606504,'105',2600800308,1,3,100692,,,2013-12-22,,441408,477615,312190308,,,,,,,2,1,,2,-731416.13,-1133220.7
6606784,'133',2600902308,1,3,100692,,,2013-12-22,,441408,477615,312119308,,,,,,,1,1,,2,-731085.91,-1132882.11
6606873,'142',2600961308,1,7,100692,,,2013-12-22,,441408,477615,312215308,,,,,,,1,1,,2,-730991.37,-1133135.28
6606954,'1',2462075308,1,3,103292,,,2013-12-22,,441412,477622,297939308,,,,,,,1,1,,2,-730660.13,-1109086.5
6607047,'10',2462091308,1,7,103292,,,2013-12-22,,441412,477622,297938308,,,,,,,1,1,,2,-730605.63,-1109241.13
6607136,'19',2462079308,1,3,103292,,,2013-12-22,,441412,477622,297950308,,,,,,,1,1,,2,-730606.68,-1108937
6607217,'2',2838361308,1,3,103306,,,2013-12-22,,441412,477622,312708308,,,,,,,1,1,,2,-731270.21,-1109347.86
6607586,'35',2606289308,1,3,103314,,,2013-12-22,,441412,477622,312706308,,,,,,,1,1,,9,-732078.53,-1108979.36
6607748,'52',2606330308,1,15,103314,,,2013-12-22,,441412,477622,312726308,,,,,,,0,1,,9,-731815.79,-1108957.44
6607837,'7',2642095308,1,3,103322,,,2013-12-22,,441412,477622,316792308,,,,,,,1,,,2,-733119.51,-1108743.13
6607918,'16',2642094308,1,3,103322,,,2013-12-22,,441412,477622,316805308,,,,,,,1,1,,2,-733123.65,-1108707.21
6608001,'4',2606305308,1,3,103331,,,2013-12-22,,441412,477622,312678308,,,,,,,1,1,,2,-731139.09,-1108916.92
6608299,'21',2609145308,1,3,105872,,,2013-12-22,,441414,477626,312910308,,,,,,,1,1,,2,-727323.71,-1123143.17
6608361,'28',2609096308,1,7,105872,,,2013-12-22,,441414,477626,312944308,,,,,,,1,1,,9,-727257.33,-1123057.02
6608370,'29',2609119308,1,3,105872,,,2013-12-22,,441414,477626,312878308,,,,,,,1,,,9,-727215.06,-1123172.44
6608469,'38',2609147308,1,3,105872,,,2013-12-22,,441414,477626,312971308,,,,,,,1,,,9,-727371.44,-1123131.92
6608531,'45',2609151308,1,3,105872,,,2013-12-22,,441414,477626,312956308,,,,,,,2,1,,2,-727461.12,-1123121.91
6608540,'46',2609154308,1,3,105872,,,2013-12-22,,441414,477626,312912308,,,,,,,1,1,,2,-727205.85,-1123112.42
6608612,'53',2609161308,1,3,105872,,,2011-07-01,,0,0,312877308,,,,,,,2,,,,-727523.46,-1123017.7
6608621,'54',2609107308,1,7,105872,,,2013-12-22,,441414,477626,312947308,,,,,,,1,1,,2,-727078.25,-1123100.56
6608981,'4',2489581308,1,3,108588,,,2013-12-22,,441349,477537,300565308,,,,,,,2,1,,2,-720333.58,-1117132.57
6608990,'5',4000184308,1,3,108588,,,2013-12-22,,441349,477537,300555308,,,,,,,1,1,,9,-720295.06,-1117152.19
6609074,'14',2489570308,1,3,108588,,,2013-12-22,,441349,477537,300563308,,,,,,,2,2,,2,-720505.18,-1117312.53
6609163,'7',,2,,108588,,,2011-07-01,,0,0,,,,,,,,0,,,,-720347.88,-1117442.88
6609244,'6',2612997308,1,3,108600,,,2013-12-22,,441349,477537,313136308,,,,,,,1,1,,9,-719410.35,-1118385.83
6609325,'14',2613000308,1,7,108600,,,2013-12-22,,441349,477537,313138308,,,,,,,1,1,,2,-719435.51,-1118430.88
6609414,'23',2613018308,1,3,108600,,,2013-12-22,,441349,477537,313147308,,,,,,,1,1,,2,-719581.03,-1118544.18
6609694,'23',2792666308,1,3,109983,,,2014-02-07,,506299,519296,339506308,,,,,,,1,1,,2,-726052.06,-1107690.88
6609783,'32',2792632308,1,7,109983,,,2014-02-07,,506299,519296,339528308,,,,,,,1,1,,2,-726399.06,-1106346.63
6609864,'40',2792675308,1,3,109983,,,2014-02-07,,506299,519296,339540308,,,,,,,2,1,,2,-726524.81,-1106177.75
6609945,'3',2618794308,1,3,111431,,,2013-12-22,,441427,477633,313884308,,,,,,,2,1,,2,-748873.84,-1119274.31
6610064,'16',2619163308,1,3,111431,,,2013-12-22,,441427,477633,313656308,,,,,,,1,1,,2,-748833.39,-1119340
6610145,'24',2618839308,1,3,111431,,,2013-12-22,,441427,477633,313780308,,,,,,,1,1,,9,-749018.92,-1119529.78
6610234,'33',2618838308,1,5,111431,,,2013-12-22,,441427,477633,313864308,,,,,,,1,1,,2,-749042.65,-1119519.3
6610315,'42',2618851308,1,7,111431,,,2013-12-22,,441427,477633,313763308,,,,,,,1,1,,9,-748804.66,-1119683.9
6610684,'80',2618868308,1,15,111431,,,2013-12-22,,441427,477633,313699308,,,,,,,0,,,1,-748848.98,-1119864.77
6610765,'88',2618867308,1,3,111431,,,2013-12-22,,441427,477633,313684308,,,,,,,1,,,9,-748544.15,-1119864.18
6610846,'96',2618887308,1,3,111431,,,2013-12-22,,441427,477633,313762308,,,,,,,1,,,9,-748959.55,-1119700.67
6610935,'105',2618922308,1,3,111431,,,2013-12-22,,441427,477633,313774308,,,,,,,1,1,,9,-749179.04,-1119898.5
6611028,'115',2618824308,1,3,111431,,,2013-12-22,,441427,477633,313768308,,,,,,,1,1,,9,-748810.93,-1119277.97
6611109,'124',2618902308,1,3,111431,,,2013-12-22,,441427,477633,313865308,,,,,,,1,1,,2,-749151.8,-1119801.31
6611397,'154',2618959308,1,7,111431,,,2013-12-22,,441427,477633,313754308,,,,,,,2,2,,2,-749296.86,-1119748.19
6611478,'162',2618968308,1,7,111431,,,2013-12-22,,441427,477633,313730308,,,,,,,1,1,,2,-748941.96,-1119559.32
6611567,'171',2618980308,1,3,111431,,,2013-12-22,,441427,477633,313572308,,,,,,,1,1,,2,-749302.42,-1119970.85
6611648,'179',2618843308,1,3,111431,,,2013-12-22,,441427,477633,313803308,,,,,,,2,1,,2,-748975.03,-1119637.1
6611729,'187',2619005308,1,7,111431,,,2013-12-22,,441427,477633,313601308,,,,,,,1,1,,2,-749617.63,-1120216.39
6611800,'195',2619034308,1,7,111431,,,2013-12-22,,441427,477633,313710308,,,,,,,1,1,,2,-748772.8,-1120003.24
6612091,'224',2619093308,1,7,111431,,,2013-12-22,,441427,477633,313585308,,,,,,,1,1,,2,-749402.59,-1119700.71
6612172,'232',2619161308,1,3,111431,,,2013-12-22,,441427,477633,313638308,,,,,,,1,1,,2,-749544.57,-1119681.76
6612199,'234',2619113308,1,3,111431,,,2013-12-22,,441427,477633,313559308,,,,,,,1,1,,2,-748748.32,-1119584.76
6612261,'241',2619122308,1,3,111431,,,2013-12-22,,441427,477633,313647308,,,,,,,1,1,,2,-749453.51,-1119693.57
6612270,'242',2619123308,1,3,111431,,,2013-12-22,,441427,477633,313637308,,,,,,,2,1,,2,-749536.86,-1119889.89
6612342,'249',2619139308,1,3,111431,,,2013-12-22,,441427,477633,313723308,,,,,,,1,1,,2,-749413.33,-1119810.01
6612351,'250',2619147308,1,3,111431,,,2013-12-22,,441427,477633,313670308,,,,,,,2,1,,2,-748785,-1119468.34
6612423,'257',2619142308,1,3,111431,,,2013-12-22,,441427,477633,313639308,,,,,,,1,1,,2,-749517.6,-1119714.5
6612512,'266',2619233308,1,3,111431,,,2013-12-22,,441427,477633,313838308,,,,,,,1,1,,2,-748956.54,-1119581.74
6612521,'267',2836508308,1,7,111431,,,2013-12-22,,441427,477633,355400308,,,,,,,1,1,,2,-748694.23,-1119720.72
6612792,'294',2619213308,1,3,111431,,,2013-12-22,,441427,477633,313854308,,,,,,,1,1,,2,-748835.05,-1119631.11
6612881,'303',2619198308,1,19,111431,,,2013-12-22,,441427,477633,313891308,,,,,,,0,1,,2,-749363.31,-1120051.72
6612890,'304',2619202308,1,19,111431,,,2011-07-01,,0,0,313874308,,,,,,,0,,,,-749047.14,-1119294.78
6612962,'311',,1,,111431,,,2011-07-01,,0,0,,,,,,,,,,,,,
6612971,'312',2619209308,1,1,111431,,,2013-12-22,,441427,477633,313892308,,,,,,,0,1,,2,-749401.22,-1120091.5
6613055,'320',2619044308,1,19,111431,,,2013-12-22,,441427,477633,313924308,,,,,,,0,1,,2,-748399.29,-1119465.11
6613136,'8',2633374308,1,3,111449,,,2013-12-22,,441427,477633,316173308,,,,,,,1,1,,2,-750038.49,-1118220.97
6613144,'9',2633395308,2,8,111449,,,2013-12-22,,441427,477633,316206308,,,,,,,1,,,,-750409.75,-1118784.01
6613306,'25',2633360308,1,3,111449,,,2013-12-22,,441427,477633,316167308,,,,,,,1,1,,2,-749731.95,-1118046.78
6613594,'56',2633417308,1,3,111449,,,2013-12-22,,441427,477633,316237308,,,,,,,1,1,,9,-750349.12,-1118700.36
6613675,'64',2633435308,1,7,111449,,,2013-12-22,,441427,477633,316241308,,,,,,,2,1,,2,-750344.4,-1117979.57
6613756,'5',2621548308,1,7,112283,,,2013-12-22,,441380,477575,313969308,,,,,,,1,1,,2,-741632.5,-1109225.5
6613845,'2',2621565308,1,7,415502,,,2013-12-22,,441380,477575,314011308,,,,,,,1,1,,9,-742464.44,-1108243.75
6613926,'13',2621560308,1,3,415502,,,2013-12-22,,441380,477575,313937308,,,,,,,1,1,,9,-742361.38,-1108382
6614019,'1',2621511308,1,3,112305,,,2013-12-22,,441380,477575,314054308,,,,,,,2,1,,2,-741331.06,-1109918.13
6614388,'9',2621607308,1,3,112330,,,2013-12-22,,441380,477575,313998308,,,,,,,1,1,,9,-740785.81,-1110182.5
6614469,'17',2621648308,1,3,112330,,,2013-12-22,,441380,477575,314033308,,,,,,,1,1,,2,-740831.13,-1110238.25
6614558,'9',2621523308,1,3,112348,,,2013-12-22,,441380,477575,313994308,,,,,,,1,1,,2,-740882.81,-1108481.13
6614639,'17',2621542308,1,3,112348,,,2013-12-22,,441380,477575,313944308,,,,,,,1,,,9,-741043.38,-1107964.13
6614701,'25',,1,,112348,,,2011-07-01,,0,0,,,,,,,,1,,,,-740814,-1108512
6614710,'26',2621686308,1,3,112348,,,2013-12-22,,441380,477575,313943308,,,,,,,1,1,,2,-741023.75,-1108021.63
6614809,'2',2634999308,1,3,124214,,,2013-12-22,,441460,477672,316246308,,,,,,,1,1,,2,-729784.56,-1114372
6615082,'30',2635016308,1,19,124214,,,2011-07-01,,0,0,316270308,,,,,,,0,,,,-729797,-1114418
6615091,'31',2635013308,1,19,124214,,,2011-07-01,,0,0,316242308,,,,,,,0,,,,-729976.19,-1114310.75
6615171,'7',2504858308,1,7,124681,,,2013-12-26,,443434,479593,301971308,,,,,,,1,1,,2,-724999.19,-1112882.5
6615180,'8',2504875308,1,3,124681,,,2013-12-26,,443434,479593,301946308,,,,,,,1,1,,2,-724863.31,-1113121.5
6615252,'15',2504873308,1,3,124681,,,2013-12-26,,443434,479593,301959308,,,,,,,1,1,,9,-724881.25,-1113080.75
6615261,'16',2504879308,1,3,124681,,,2013-12-26,,443434,479593,301949308,,,,,,,1,1,,2,-725051.13,-1113135.38
6615333,'23',2504906308,1,7,124681,,,2013-12-26,,443434,479593,301965308,,,,,,,1,1,,2,-725063.38,-1113150.88
6615414,'6',2504849308,1,3,124699,,,2013-12-26,,443434,479593,301967308,,,,,,,1,1,,2,-724366.19,-1113025.75
6615503,'23',,1,,124699,,,2011-07-01,,0,0,,,,,,,,,,,,,
6615783,'33',2635482308,1,7,124702,,,2013-12-26,,443441,479602,316314308,,,,,,,1,1,,2,-724671.5,-1114217.25
6615872,'8',2599645308,1,3,124729,,,2013-12-26,,443434,479593,312038308,,,,,,,1,1,,2,-723323.31,-1112252.25
6615881,'9',2599644308,1,7,124729,,,2013-12-26,,443434,479593,312059308,,,,,,,0,,,9,-723358.44,-1112269.13
6615953,'16',3455695308,1,7,124729,,,2013-12-26,,443434,479593,537432308,,,,,,,3,1,,2,-723482.25,-1112247.26
6616046,'5',2636087308,1,3,124737,,,2013-12-22,,441434,477648,316360308,,,,,,,1,1,,9,-724055.63,-1113899.25
6616135,'15',2636101308,1,3,124737,,,2013-12-22,,441434,477648,316334308,,,,,,,1,1,,2,-724046.5,-1114077.13
6616216,'23',2636088308,1,3,124737,,,2013-12-22,,441434,477648,316368308,,,,,,,1,1,,2,-724016.19,-1113882.5
6616585,'23',,2,,124966,,,2011-07-01,,0,0,,,,,,,,0,,,,-717364.91,-1110970.57
6616666,'6',2637097308,1,13,124974,,,2013-12-22,,441435,477649,316484308,,,,,,,1,1,,2,-717639,-1113995.25
6616747,'5',2637029308,1,2,124982,,,2013-12-22,,441435,477649,316475308,,,,,,,1,1,,2,-717661.81,-1112651
6616836,'15',2637180308,1,3,124982,,,2013-12-22,,441435,477649,316522308,,,,,,,1,1,,2,-717707.81,-1112811.38
6616917,'24',2637039308,1,7,124982,,,2013-12-22,,441435,477649,316472308,,,,,,,1,1,,2,-717779.5,-1112705.63
6617000,'33',2637046308,1,3,124982,,,2013-12-22,,441435,477649,316523308,,,,,,,1,1,,9,-717728.38,-1112832.88
6617298,'4',2779859308,1,2,124991,,,2013-12-22,,441435,477649,338747308,,,,,,,1,1,,9,-716579.5,-1114577.5
6617379,'12',2779862308,1,2,124991,,,2013-12-22,,441435,477649,338744308,,,,,,,1,1,,9,-716665.56,-1114620
6617441,'5',2780326308,1,2,125008,,,2013-12-30,,445034,480788,338810308,,,,,,,1,1,,2,-716080.5,-1113091.25
6617468,'7',2780319308,1,2,125008,,,2013-12-30,,445034,480788,338806308,,,,,,,1,1,,9,-716118.88,-1113027.63
6617549,'15',2780347308,1,2,125008,,,2013-12-30,,445034,480788,338774308,,,,,,,1,,,9,-716406.31,-1113263.63
6617611,'25',2780360308,1,2,125008,,,2013-12-30,,445034,480788,338811308,,,,,,,1,1,,2,-716186.69,-1113313.88
6617620,'26',2780363308,1,2,125008,,,2013-12-30,,445034,480788,338777308,,,,,,,1,1,,9,-716065.81,-1114513.38
6617701,'36',2780346308,1,13,125008,,,2013-12-30,,445034,480788,338798308,,,,,,,1,1,,9,-716308.81,-1113227.25
6617999,'18',2611148308,1,2,126071,,,2013-12-22,,441349,477537,313051308,,,,,,,1,,,9,-719975.63,-1123533.13
